surely_inc,surely_agg,border_inc,border_agg,surplus_inc,surplus_agg
42060,42060,37,44,0,0
48232,48232,83,86,0,0
30168,30168,56,63,0,0
5453,5453,27,29,0,0
16483,16483,37,40,0,0
21898,21898,96,107,0,0
15852,15852,112,129,0,0
4450,4450,107,89,0,0
7378,7378,69,70,0,0
20032,20032,107,116,0,0
9673,9673,66,80,0,0
11850,11850,60,55,0,0
7093,7093,74,74,0,0
16375,16375,73,66,0,0
50287,50287,46,51,0,0
19905,19905,103,82,0,0
5348,5348,90,101,0,0
10413,10413,95,71,0,0
2713,2713,56,62,0,0
17389,17389,113,112,0,0
59833,59833,90,89,0,0
32217,32217,155,162,0,0
6444,6444,80,68,0,0
12470,12470,34,41,0,0
24092,24092,108,109,0,0
24730,24730,140,135,0,0
72220,72220,83,85,0,0
9890,9890,24,36,0,0
13382,13382,78,84,0,0
29517,29517,111,105,0,0
42387,42387,66,77,0,0
37301,37301,127,140,0,0
22252,22252,73,74,0,0
63036,63036,140,99,0,0
10389,10389,85,89,0,0
25808,25808,104,85,0,0
22572,22572,61,65,0,0
4616,4616,87,82,0,0
2300,2300,113,117,0,0
52225,52225,77,69,0,0
31981,31981,78,74,0,0
41826,41826,37,31,0,0
30248,30248,104,99,0,0
