index,domain,name,rows,cols,k,dist_start_goals,nrm_dist_start_goals,dist_between_goals,dijkstra_explored,dijkstra_elapsed,incremental_explored,incremental_elapsed,aggregative_explored,aggregative_elapsed
,Cities,NewYork_0_1024,1024,1024,80,162.44,7.94,13.78,42720,2,420,0,375,1
,Cities,NewYork_0_1024,1024,1024,80,170.71,8.34,14.38,50713,3,1118,1,880,3
,Cities,NewYork_0_1024,1024,1024,100,162.65,7.95,14.5,42720,2,465,1,420,2
,Cities,NewYork_0_1024,1024,1024,100,170.74,8.35,14.14,50713,3,1128,1,901,3
,Cities,NewYork_0_1024,1024,1024,20,772.55,37.76,14.29,404289,27,25139,2,25152,3
,Cities,NewYork_0_1024,1024,1024,20,771.7,37.72,12.56,442657,30,33697,4,33446,5
,Cities,NewYork_0_1024,1024,1024,40,770.12,37.64,14.5,404289,27,29020,3,29031,6
,Cities,NewYork_0_1024,1024,1024,40,773.65,37.81,13.51,446710,29,33725,4,33754,8
,Cities,NewYork_0_1024,1024,1024,60,772.77,37.77,14.34,404289,27,29044,3,29081,9
,Cities,NewYork_0_1024,1024,1024,60,774.57,37.86,14.06,447511,29,33875,5,33547,12
,Cities,NewYork_0_1024,1024,1024,80,773.11,37.79,14.43,404289,27,29061,3,29078,11
,Cities,NewYork_0_1024,1024,1024,80,774.23,37.84,14.28,447517,31,34034,6,33806,17
,Cities,NewYork_0_1024,1024,1024,100,772.67,37.76,14.27,404289,27,29078,4,29093,14
,Cities,NewYork_0_1024,1024,1024,100,774.22,37.84,14.79,447517,30,34051,7,34070,24
,Cities,NewYork_0_1024,1024,1024,20,348.75,17.05,14.99,200104,13,9217,0,9028,1
,Cities,NewYork_0_1024,1024,1024,20,361,17.64,14.64,275553,18,29442,2,29375,3
,Cities,NewYork_0_1024,1024,1024,40,352.02,17.21,13.55,200104,13,9442,1,9444,2
,Cities,NewYork_0_1024,1024,1024,40,359.3,17.56,13.63,275553,19,29500,2,29433,5
,Cities,NewYork_0_1024,1024,1024,60,351.25,17.17,13.94,200837,13,9470,2,9831,4
,Cities,NewYork_0_1024,1024,1024,60,359.72,17.58,13.72,275553,18,29885,2,29819,7
,Cities,NewYork_0_1024,1024,1024,80,350.66,17.14,13.78,200837,13,9485,2,9869,6
,Cities,NewYork_0_1024,1024,1024,80,359.43,17.57,14.21,275553,20,29912,2,29878,9
,Cities,NewYork_0_1024,1024,1024,100,350.1,17.11,13.83,200837,13,9490,2,9885,8
,Cities,NewYork_0_1024,1024,1024,100,359.19,17.56,14.18,275553,19,29926,3,29877,11
,Cities,NewYork_0_1024,1024,1024,20,203.05,9.92,13.25,75381,4,294,0,311,0
,Cities,NewYork_0_1024,1024,1024,20,188.05,9.19,14.14,63338,3,546,0,414,0
,Cities,NewYork_0_1024,1024,1024,40,201.95,9.87,13.15,75381,4,343,0,351,0
,Cities,NewYork_0_1024,1024,1024,40,187.3,9.15,13.72,63338,3,574,0,446,0
,Cities,NewYork_0_1024,1024,1024,60,202.8,9.91,13.8,75924,4,397,0,436,1
,Cities,NewYork_0_1024,1024,1024,60,188.08,9.19,14.32,63963,4,616,0,616,1
,Cities,NewYork_0_1024,1024,1024,80,202.34,9.89,13.81,75924,4,463,0,472,1
,Cities,NewYork_0_1024,1024,1024,80,188.31,9.2,14.16,63963,4,784,1,648,3
,Cities,NewYork_0_1024,1024,1024,100,202.68,9.91,13.92,75940,4,484,0,502,2
,Cities,NewYork_0_1024,1024,1024,100,188.93,9.23,14.52,63975,4,799,1,929,5
,Cities,NewYork_0_1024,1024,1024,20,557.65,27.26,13.41,215035,14,1538,1,1033,0
,Cities,NewYork_0_1024,1024,1024,20,545.05,26.64,13.96,228368,15,1001,0,669,0
,Cities,NewYork_0_1024,1024,1024,40,557.52,27.25,14.07,215035,13,1578,1,1358,2
,Cities,NewYork_0_1024,1024,1024,40,544.5,26.61,14.49,229593,14,1043,1,726,1
,Cities,NewYork_0_1024,1024,1024,60,556.37,27.19,14.12,215035,13,1601,2,1614,4
,Cities,NewYork_0_1024,1024,1024,60,544.37,26.61,14.37,229593,16,1252,1,916,2
,Cities,NewYork_0_1024,1024,1024,80,555.34,27.14,14.5,215035,14,1874,3,2297,8
,Cities,NewYork_0_1024,1024,1024,80,544.95,26.63,14.48,229593,15,1275,2,1090,5
,Cities,NewYork_0_1024,1024,1024,100,554.25,27.09,14.67,215035,13,2136,3,2323,12
,Cities,NewYork_0_1024,1024,1024,100,545.21,26.65,14.9,229593,15,1468,3,1293,7
,Cities,NewYork_0_1024,1024,1024,20,675.3,33.01,13.48,282638,18,2294,0,1888,0
,Cities,NewYork_0_1024,1024,1024,20,684.35,33.45,11.24,519223,36,4580,1,4077,1
,Cities,NewYork_0_1024,1024,1024,40,674,32.94,14.62,282638,18,2424,2,1826,1
,Cities,NewYork_0_1024,1024,1024,40,684.9,33.48,12.01,519223,37,4627,2,4848,3
,Cities,NewYork_0_1024,1024,1024,60,674.45,32.96,14.64,282638,18,2450,2,2032,3
,Cities,NewYork_0_1024,1024,1024,60,684.9,33.48,11.86,519223,35,4636,3,4812,5
,Cities,NewYork_0_1024,1024,1024,80,675.24,33,14.71,282645,18,2471,3,2054,5
,Cities,NewYork_0_1024,1024,1024,80,684.85,33.47,11.91,520421,35,4653,3,4836,9
,Cities,NewYork_0_1024,1024,1024,100,675.14,33,15.12,282645,18,2485,3,2073,8
,Cities,NewYork_0_1024,1024,1024,100,684.82,33.47,11.92,520421,37,5019,4,5547,13
,Cities,NewYork_0_1024,1024,1024,20,487,23.8,11.67,306344,20,5139,0,4650,0
,Cities,NewYork_0_1024,1024,1024,20,476.95,23.31,15.95,240502,15,3738,0,2739,0
,Cities,NewYork_0_1024,1024,1024,40,485.5,23.73,12.33,306357,20,5156,0,4681,1
,Cities,NewYork_0_1024,1024,1024,40,476.43,23.29,14.62,240502,15,3764,1,2794,1
,Cities,NewYork_0_1024,1024,1024,60,485.23,23.72,12.13,307429,20,5172,1,4700,2
,Cities,NewYork_0_1024,1024,1024,60,476.85,23.31,14.87,240502,15,3842,1,3278,2
,Cities,NewYork_0_1024,1024,1024,80,484.12,23.66,12.54,307429,21,5195,1,4732,3
,Cities,NewYork_0_1024,1024,1024,80,477.21,23.32,14.44,240502,16,3863,1,3300,3
,Cities,NewYork_0_1024,1024,1024,100,484.04,23.66,12.72,307429,22,5205,1,4869,4
,Cities,NewYork_0_1024,1024,1024,100,476.72,23.3,14.41,240502,16,3882,2,3325,4
,Cities,NewYork_0_1024,1024,1024,20,647.15,31.63,14.49,427745,29,52100,4,52069,7
,Cities,NewYork_0_1024,1024,1024,20,646.5,31.6,16.08,360630,24,43265,4,43052,5
,Cities,NewYork_0_1024,1024,1024,40,644.3,31.49,14.34,427745,30,52626,4,52622,9
,Cities,NewYork_0_1024,1024,1024,40,645.62,31.56,15.24,360637,25,43753,4,43544,8
,Cities,NewYork_0_1024,1024,1024,60,643.67,31.46,15.02,427753,30,53108,5,53105,13
,Cities,NewYork_0_1024,1024,1024,60,645.32,31.54,14.69,360637,25,44225,4,44028,11
,Cities,NewYork_0_1024,1024,1024,80,643.58,31.46,14.79,427753,30,53135,5,53134,17
,Cities,NewYork_0_1024,1024,1024,80,645.94,31.57,14.46,360637,24,44250,5,44071,14
,Cities,NewYork_0_1024,1024,1024,100,644.07,31.48,14.83,428831,31,54351,5,54369,20
,Cities,NewYork_0_1024,1024,1024,100,646.14,31.58,14.58,360637,25,45061,5,44899,17
,Cities,NewYork_0_1024,1024,1024,20,796.4,38.92,12.78,473477,32,111592,7,111591,12
,Cities,NewYork_0_1024,1024,1024,20,807,39.44,12.84,645559,46,84786,6,84799,10
,Cities,NewYork_0_1024,1024,1024,40,795.98,38.9,13.67,474986,32,112594,7,112595,18
,Cities,NewYork_0_1024,1024,1024,40,808.12,39.5,14.48,648859,45,85690,7,85689,15
,Cities,NewYork_0_1024,1024,1024,60,796.38,38.92,13.8,475020,33,113094,9,113091,23
,Cities,NewYork_0_1024,1024,1024,60,808.87,39.53,14.09,648859,45,85706,7,85746,20
,Cities,NewYork_0_1024,1024,1024,80,796.8,38.94,13.87,475020,33,113135,8,113100,30
,Cities,NewYork_0_1024,1024,1024,80,808.24,39.5,13.9,648859,46,85721,8,85807,27
,Cities,NewYork_0_1024,1024,1024,100,797.13,38.96,14.27,475020,33,113178,9,113152,35
,Cities,NewYork_0_1024,1024,1024,100,808.67,39.52,13.93,648859,45,85743,8,85838,31
,Cities,Paris_0_1024,1024,1024,20,1392.45,68.06,10.02,780485,55,223015,23,223021,33
,Cities,Paris_0_1024,1024,1024,20,1383.1,67.6,13.81,714605,49,278782,31,278776,43
,Cities,Paris_0_1024,1024,1024,40,1392.15,68.04,11.18,780509,55,223051,22,223064,44
,Cities,Paris_0_1024,1024,1024,40,1383.97,67.64,12.69,714606,50,278800,32,278807,58
,Cities,Paris_0_1024,1024,1024,60,1392.3,68.05,12.26,780509,56,223067,23,223087,53
,Cities,Paris_0_1024,1024,1024,60,1383.13,67.6,12.57,714606,49,278817,33,278838,73
,Cities,Paris_0_1024,1024,1024,80,1392.22,68.05,12.79,780509,54,223078,23,223091,63
,Cities,Paris_0_1024,1024,1024,80,1383.26,67.61,12.98,714606,51,282593,34,282619,89
,Cities,Paris_0_1024,1024,1024,100,1392.65,68.07,12.92,780707,54,223093,24,223115,77
,Cities,Paris_0_1024,1024,1024,100,1384.07,67.65,13.09,714606,49,282611,36,282642,107
,Cities,Paris_0_1024,1024,1024,20,956.5,46.75,12.66,667045,48,122628,12,122672,19
,Cities,Paris_0_1024,1024,1024,20,972.25,47.52,14.84,610459,42,12299,1,9308,2
,Cities,Paris_0_1024,1024,1024,40,957.2,46.78,12.54,667045,47,128658,13,128706,25
,Cities,Paris_0_1024,1024,1024,40,971.33,47.47,14.27,610459,42,12365,2,9380,3
,Cities,Paris_0_1024,1024,1024,60,958.33,46.84,12.43,667045,48,128676,14,128732,32
,Cities,Paris_0_1024,1024,1024,60,971.12,47.46,13.97,610459,42,12401,3,12115,6
,Cities,Paris_0_1024,1024,1024,80,958.2,46.83,12.48,667045,46,129080,14,129140,40
,Cities,Paris_0_1024,1024,1024,80,970.65,47.44,13.57,610459,43,12449,4,12157,9
,Cities,Paris_0_1024,1024,1024,100,958.3,46.84,12.47,667045,48,129463,14,129524,48
,Cities,Paris_0_1024,1024,1024,100,970.78,47.45,13.77,610459,42,12464,4,12184,11
,Cities,Paris_0_1024,1024,1024,20,490.3,23.96,13.43,266275,18,697,0,555,0
,Cities,Paris_0_1024,1024,1024,20,483.45,23.63,14.52,239298,16,1212,0,1215,1
,Cities,Paris_0_1024,1024,1024,40,488.38,23.87,14.36,267002,18,876,1,744,1
,Cities,Paris_0_1024,1024,1024,40,482.18,23.57,15.03,239298,16,1246,1,933,1
,Cities,Paris_0_1024,1024,1024,60,487.52,23.83,14.42,267002,18,907,1,776,2
,Cities,Paris_0_1024,1024,1024,60,482.45,23.58,14.18,239298,16,1922,1,1618,2
,Cities,Paris_0_1024,1024,1024,80,487.14,23.81,14.18,267006,18,920,2,806,3
,Cities,Paris_0_1024,1024,1024,80,483.71,23.64,14.37,239298,18,1945,2,1647,3
,Cities,Paris_0_1024,1024,1024,100,487.17,23.81,13.96,267006,18,934,2,957,6
,Cities,Paris_0_1024,1024,1024,100,483.29,23.62,14.21,239298,16,1956,3,1988,6
,Cities,Paris_0_1024,1024,1024,20,469.75,22.96,12.78,294165,19,49220,3,49138,6
,Cities,Paris_0_1024,1024,1024,20,478.8,23.4,14.63,289003,19,34966,2,35175,4
,Cities,Paris_0_1024,1024,1024,40,467.68,22.86,14.2,294964,20,49892,4,49719,9
,Cities,Paris_0_1024,1024,1024,40,478.12,23.37,14.36,289003,19,52649,4,52226,9
,Cities,Paris_0_1024,1024,1024,60,468.42,22.89,14.22,295801,19,50022,4,49862,12
,Cities,Paris_0_1024,1024,1024,60,478.77,23.4,14.43,289003,19,52673,5,52478,14
,Cities,Paris_0_1024,1024,1024,80,468.1,22.88,14.2,295801,21,50040,5,49894,15
,Cities,Paris_0_1024,1024,1024,80,478.45,23.38,15.05,289003,19,52838,5,52615,16
,Cities,Paris_0_1024,1024,1024,100,467.89,22.87,14.27,295801,19,50052,5,49995,18
,Cities,Paris_0_1024,1024,1024,100,478.67,23.4,15.29,289007,19,52853,6,52838,21
,Cities,Paris_0_1024,1024,1024,20,368.8,18.03,14.23,183531,12,16165,1,16138,2
,Cities,Paris_0_1024,1024,1024,20,363.95,17.79,15.15,188032,12,13945,1,13952,1
,Cities,Paris_0_1024,1024,1024,40,368.77,18.02,13.48,183531,12,16353,1,16387,3
,Cities,Paris_0_1024,1024,1024,40,363.07,17.75,15.33,188032,12,13974,1,13981,3
,Cities,Paris_0_1024,1024,1024,60,368.82,18.03,13.38,183531,12,16437,1,16419,4
,Cities,Paris_0_1024,1024,1024,60,362.82,17.73,14.42,188032,12,13986,3,13996,4
,Cities,Paris_0_1024,1024,1024,80,368.82,18.03,13.13,183531,12,16451,2,16437,6
,Cities,Paris_0_1024,1024,1024,80,363.38,17.76,14.42,188032,12,14010,2,14025,6
,Cities,Paris_0_1024,1024,1024,100,369.03,18.04,13.77,183531,12,16471,2,16561,8
,Cities,Paris_0_1024,1024,1024,100,363.36,17.76,14.47,188032,13,14020,2,14050,8
,Cities,Paris_0_1024,1024,1024,20,1033.25,50.5,14.11,661265,46,2527,1,1812,1
,Cities,Paris_0_1024,1024,1024,20,1058.2,51.72,16.73,729700,52,33970,4,34005,6
,Cities,Paris_0_1024,1024,1024,40,1033.72,50.52,12.92,661265,46,2902,2,1143,2
,Cities,Paris_0_1024,1024,1024,40,1056.7,51.65,15.24,729700,53,34005,5,34751,10
,Cities,Paris_0_1024,1024,1024,60,1033.72,50.52,13.46,661265,46,2919,3,1518,6
,Cities,Paris_0_1024,1024,1024,60,1057.37,51.68,14.69,729700,51,34033,6,34822,13
,Cities,Paris_0_1024,1024,1024,80,1032.95,50.49,13.56,661265,45,2923,3,2223,8
,Cities,Paris_0_1024,1024,1024,80,1057.85,51.7,15.06,729700,52,34105,7,34672,17
,Cities,Paris_0_1024,1024,1024,100,1032.27,50.45,13.5,661265,46,2931,5,1894,12
,Cities,Paris_0_1024,1024,1024,100,1058.18,51.72,14.65,729700,51,34123,7,34729,22
,Cities,Paris_0_1024,1024,1024,20,563.55,27.54,12.01,262900,17,19704,2,19543,3
,Cities,Paris_0_1024,1024,1024,20,570.5,27.88,12.84,291979,21,740,0,743,0
,Cities,Paris_0_1024,1024,1024,40,561.7,27.45,13.4,263508,17,19833,2,19679,4
,Cities,Paris_0_1024,1024,1024,40,571.8,27.95,13.96,294018,20,780,0,792,1
,Cities,Paris_0_1024,1024,1024,60,560.45,27.39,14.09,264102,17,19908,3,19048,7
,Cities,Paris_0_1024,1024,1024,60,570.87,27.9,13.87,294018,19,895,1,916,2
,Cities,Paris_0_1024,1024,1024,80,560.67,27.4,14.1,264104,17,19919,3,19208,9
,Cities,Paris_0_1024,1024,1024,80,571.38,27.93,14.06,294018,20,925,2,947,4
,Cities,Paris_0_1024,1024,1024,100,561.2,27.43,14.23,264104,17,19944,4,19475,11
,Cities,Paris_0_1024,1024,1024,100,571.11,27.91,14.12,294018,20,933,2,1042,6
,Cities,Paris_0_1024,1024,1024,20,855.15,41.8,15.19,594127,42,48784,4,48782,6
,Cities,Paris_0_1024,1024,1024,20,846.1,41.35,14.19,507130,35,58477,5,59475,8
,Cities,Paris_0_1024,1024,1024,40,856.75,41.87,14.28,594154,41,49124,4,49117,9
,Cities,Paris_0_1024,1024,1024,40,848.77,41.48,13.93,512288,35,62267,7,60291,11
,Cities,Paris_0_1024,1024,1024,60,857.33,41.9,14.45,594154,42,49150,5,49153,13
,Cities,Paris_0_1024,1024,1024,60,848.92,41.49,14.2,512290,37,62302,7,61790,16
,Cities,Paris_0_1024,1024,1024,80,857.08,41.89,14.87,594154,41,49200,5,49194,16
,Cities,Paris_0_1024,1024,1024,80,849.02,41.5,14.36,512290,34,62322,8,61814,20
,Cities,Paris_0_1024,1024,1024,100,857.27,41.9,15.05,594154,42,49217,5,49219,20
,Cities,Paris_0_1024,1024,1024,100,849.02,41.5,14.07,512290,36,62336,8,61835,25
,Cities,Paris_0_1024,1024,1024,20,930.1,45.46,13.12,563244,38,1546,0,1473,1
,Cities,Paris_0_1024,1024,1024,20,927.95,45.35,13.12,455101,30,26400,3,17110,3
,Cities,Paris_0_1024,1024,1024,40,929.8,45.44,12.62,563244,39,1568,1,1582,2
,Cities,Paris_0_1024,1024,1024,40,926.27,45.27,14.01,455105,31,26445,4,20266,6
,Cities,Paris_0_1024,1024,1024,60,929.12,45.41,12.99,563244,40,1601,2,1536,4
,Cities,Paris_0_1024,1024,1024,60,925.37,45.23,14.42,455105,30,26475,6,21532,11
,Cities,Paris_0_1024,1024,1024,80,928.23,45.37,13.46,563244,39,1676,3,1619,6
,Cities,Paris_0_1024,1024,1024,80,924.49,45.19,13.87,455105,30,26489,6,21554,14
,Cities,Paris_0_1024,1024,1024,100,927.84,45.35,14.11,563244,39,1687,3,1684,9
,Cities,Paris_0_1024,1024,1024,100,924.26,45.17,14.11,455106,30,26506,7,22038,19
,Games,brc503d,257,320,20,118.45,20.6,13.71,14117,0,2000,0,2006,0
,Games,brc503d,257,320,20,101,17.57,16.28,9329,0,798,0,760,0
,Games,brc503d,257,320,40,121.67,21.16,13.84,14624,0,2040,0,2043,0
,Games,brc503d,257,320,40,99.8,17.36,14.13,9578,0,830,0,802,0
,Games,brc503d,257,320,60,120.2,20.9,14.05,14624,0,2142,0,2189,1
,Games,brc503d,257,320,60,100.43,17.47,13.99,9578,0,840,0,825,0
,Games,brc503d,257,320,80,120.38,20.93,13.82,14624,0,2157,0,2201,1
,Games,brc503d,257,320,80,100.86,17.54,14.1,9578,0,863,0,849,1
,Games,brc503d,257,320,100,119.85,20.84,13.82,14784,0,2172,0,2261,2
,Games,brc503d,257,320,100,100.71,17.51,13.91,9578,0,883,0,869,1
,Games,brc503d,257,320,20,167,29.04,13.99,16967,0,3386,0,3347,0
,Games,brc503d,257,320,20,172.85,30.06,12.15,24923,1,264,0,244,0
,Games,brc503d,257,320,40,168.95,29.38,14.39,17246,1,3651,0,3569,0
,Games,brc503d,257,320,40,170.18,29.6,12.35,24923,2,320,0,285,0
,Games,brc503d,257,320,60,169.22,29.43,13.93,17246,0,3668,0,3584,1
,Games,brc503d,257,320,60,170.02,29.57,13.08,25021,1,376,0,321,0
,Games,brc503d,257,320,80,169.09,29.41,13.88,17246,0,3683,0,3647,1
,Games,brc503d,257,320,80,170.39,29.63,13.19,25021,1,395,0,367,1
,Games,brc503d,257,320,100,168.73,29.34,13.43,17268,0,3686,0,3655,2
,Games,brc503d,257,320,100,170.28,29.61,13.07,25021,1,414,0,411,1
,Games,brc503d,257,320,20,167.95,29.21,10.39,63222,3,26751,2,26196,4
,Games,brc503d,257,320,20,158.8,27.62,12.34,49275,2,24139,1,24126,2
,Games,brc503d,257,320,40,168.15,29.24,11.26,63222,3,31475,2,31538,5
,Games,brc503d,257,320,40,158.32,27.53,12.04,49541,2,24230,1,24221,3
,Games,brc503d,257,320,60,168.28,29.27,11.49,63511,3,31620,2,31693,7
,Games,brc503d,257,320,60,158.7,27.6,12.03,49541,2,24308,1,24309,5
,Games,brc503d,257,320,80,168.79,29.35,11.77,63511,3,32054,3,32205,9
,Games,brc503d,257,320,80,158.22,27.52,12.06,49543,2,24332,1,24339,6
,Games,brc503d,257,320,100,169,29.39,11.59,63511,3,32069,3,32222,11
,Games,brc503d,257,320,100,157.4,27.37,12.26,49543,2,24348,1,24357,7
,Games,brc503d,257,320,20,416.8,72.49,13.86,61361,3,24557,2,24065,3
,Games,brc503d,257,320,20,415.6,72.28,11.08,61372,3,21542,1,21538,2
,Games,brc503d,257,320,40,416.95,72.51,14.44,61675,3,25659,2,25224,4
,Games,brc503d,257,320,40,414.88,72.15,10.68,62071,3,21574,2,21524,4
,Games,brc503d,257,320,60,417.4,72.59,14.56,61675,3,25679,4,25258,5
,Games,brc503d,257,320,60,415.87,72.32,10.94,62071,3,21615,2,21567,5
,Games,brc503d,257,320,80,416.04,72.35,14.82,61675,3,27049,3,26650,7
,Games,brc503d,257,320,80,416.38,72.41,11.39,62234,3,21635,2,21593,7
,Games,brc503d,257,320,100,416.53,72.44,14.66,61675,3,27070,4,26684,9
,Games,brc503d,257,320,100,416.79,72.49,11.82,62390,3,21653,2,21620,8
,Games,brc503d,257,320,20,240.9,41.9,12.96,29254,1,7346,0,7427,0
,Games,brc503d,257,320,20,234,40.7,13.79,46602,2,12669,1,12843,1
,Games,brc503d,257,320,40,243.45,42.34,13.3,29547,1,7405,0,7471,1
,Games,brc503d,257,320,40,234.9,40.85,13.52,47455,2,12803,1,12797,2
,Games,brc503d,257,320,60,244.28,42.48,13.38,29552,1,7428,0,7448,2
,Games,brc503d,257,320,60,233.7,40.64,13.8,47455,2,12866,1,13069,3
,Games,brc503d,257,320,80,245.84,42.75,13.54,29552,1,10493,1,10516,3
,Games,brc503d,257,320,80,234.39,40.76,13.47,47455,2,12880,1,13093,4
,Games,brc503d,257,320,100,245.9,42.77,13.37,29554,1,10500,1,10529,4
,Games,brc503d,257,320,100,234.4,40.77,13.15,47594,2,12931,1,13250,6
,Games,brc503d,257,320,20,242.75,42.22,14.74,29154,1,2331,0,701,0
,Games,brc503d,257,320,20,235.5,40.96,12.66,37328,2,480,0,356,0
,Games,brc503d,257,320,40,243.65,42.37,14.65,29412,1,2410,0,1012,0
,Games,brc503d,257,320,40,234.2,40.73,13.68,37332,2,509,0,409,0
,Games,brc503d,257,320,60,245.02,42.61,14.54,29550,1,2446,1,1050,1
,Games,brc503d,257,320,60,234.1,40.71,14.07,37344,2,593,0,510,1
,Games,brc503d,257,320,80,243.8,42.4,15.15,29552,1,2498,1,1458,2
,Games,brc503d,257,320,80,233.81,40.66,13.88,37344,2,606,1,520,1
,Games,brc503d,257,320,100,244.41,42.51,15.05,29552,1,2518,1,1549,3
,Games,brc503d,257,320,100,233.45,40.6,13.95,37344,2,621,1,618,2
,Games,brc503d,257,320,20,204.4,35.55,13.41,66162,3,33374,2,33352,3
,Games,brc503d,257,320,20,190.5,33.13,12.74,57841,3,38140,2,38173,4
,Games,brc503d,257,320,40,202.55,35.23,14.11,66179,3,33489,2,33470,5
,Games,brc503d,257,320,40,190.22,33.08,12.7,57841,3,38157,2,38205,5
,Games,brc503d,257,320,60,201.42,35.03,14.17,66210,3,33569,2,33549,7
,Games,brc503d,257,320,60,190,33.04,12.67,57841,3,38170,2,38221,7
,Games,brc503d,257,320,80,202.07,35.14,14.26,66240,3,33593,2,33573,9
,Games,brc503d,257,320,80,190.21,33.08,12.36,57841,3,38178,2,38249,9
,Games,brc503d,257,320,100,202.5,35.22,13.91,66240,3,35951,2,35964,11
,Games,brc503d,257,320,100,190.17,33.07,11.98,57841,3,38190,2,38265,11
,Games,brc503d,257,320,20,410.25,71.35,10.96,63866,3,42531,3,42440,5
,Games,brc503d,257,320,20,394.3,68.57,14.16,57258,3,12765,1,12667,1
,Games,brc503d,257,320,40,411.07,71.49,12.01,63990,3,43270,3,43115,7
,Games,brc503d,257,320,40,394.35,68.58,13.18,57258,3,13158,1,13037,2
,Games,brc503d,257,320,60,410.9,71.46,11.69,64109,3,43808,3,43656,9
,Games,brc503d,257,320,60,395.73,68.82,14.43,57533,3,13214,1,13181,3
,Games,brc503d,257,320,80,410.71,71.43,11.88,64109,3,43869,3,43724,12
,Games,brc503d,257,320,80,396.52,68.96,14.62,57533,3,13937,1,13912,5
,Games,brc503d,257,320,100,411.06,71.49,11.67,64109,3,43876,3,43737,15
,Games,brc503d,257,320,100,396.87,69.02,14.1,57533,4,13945,1,13939,6
,Games,brc503d,257,320,20,147.5,25.65,11.13,23076,1,468,0,388,0
,Games,brc503d,257,320,20,159.85,27.8,14.82,16866,0,637,0,615,0
,Games,brc503d,257,320,40,150,26.09,11.26,23076,1,591,0,417,0
,Games,brc503d,257,320,40,159.3,27.7,14.15,16866,0,661,0,700,0
,Games,brc503d,257,320,60,150.15,26.11,11.4,23317,1,734,0,385,0
,Games,brc503d,257,320,60,159.83,27.8,13.71,16866,0,693,0,721,0
,Games,brc503d,257,320,80,149.47,26,11.98,23317,1,836,1,485,2
,Games,brc503d,257,320,80,159.41,27.72,13.75,16866,0,715,0,873,1
,Games,brc503d,257,320,100,149.33,25.97,11.86,23317,1,845,1,675,3
,Games,brc503d,257,320,100,159.83,27.8,13.75,16866,0,742,0,901,1
,Games,den000d,276,432,20,354.7,50.24,10.05,57163,3,21099,1,20586,2
,Games,den000d,276,432,20,356.7,50.52,11.6,47664,2,24951,1,24976,2
,Games,den000d,276,432,40,354.43,50.2,10.69,57163,3,23766,1,23160,4
,Games,den000d,276,432,40,356.45,50.49,12.54,48022,2,25572,1,25576,4
,Games,den000d,276,432,60,353.92,50.13,11.4,57259,3,23788,2,23469,5
,Games,den000d,276,432,60,356.33,50.47,12.56,48110,2,26100,1,26116,5
,Games,den000d,276,432,80,354.48,50.21,12.11,57259,3,23800,3,23567,7
,Games,den000d,276,432,80,356.46,50.49,12.25,48110,2,26113,2,26126,7
,Games,den000d,276,432,100,353.88,50.12,12.05,57259,3,23810,2,23587,9
,Games,den000d,276,432,100,356.99,50.57,12.49,48110,2,26127,2,26147,8
,Games,den000d,276,432,20,267.75,37.92,11.16,29642,1,17917,1,17898,2
,Games,den000d,276,432,20,277.7,39.33,15.69,57804,3,18488,1,18499,2
,Games,den000d,276,432,40,268.25,38,11.67,29642,1,18152,1,18138,2
,Games,den000d,276,432,40,276.8,39.21,16.21,57814,3,19295,1,19299,3
,Games,den000d,276,432,60,268.63,38.05,12.09,29642,1,18164,1,18150,4
,Games,den000d,276,432,60,275.92,39.08,15.55,57814,3,19327,1,19389,4
,Games,den000d,276,432,80,268.15,37.98,12.54,29642,1,18176,1,18194,4
,Games,den000d,276,432,80,275.06,38.96,15.51,57814,3,19348,1,19396,6
,Games,den000d,276,432,100,267.99,37.96,12.24,29642,1,18220,1,18265,5
,Games,den000d,276,432,100,274.31,38.85,15.04,57814,3,19373,2,19413,8
,Games,den000d,276,432,20,467.5,66.22,13.01,53122,3,32575,2,32544,4
,Games,den000d,276,432,20,472.65,66.95,8.28,56396,3,18793,1,18808,2
,Games,den000d,276,432,40,466.15,66.03,12.93,53122,2,32600,2,32637,5
,Games,den000d,276,432,40,472.38,66.91,8.49,56610,3,18809,2,18820,3
,Games,den000d,276,432,60,466.15,66.03,12.21,53122,2,32621,2,32663,7
,Games,den000d,276,432,60,473.22,67.03,9.09,56684,3,18814,2,18835,5
,Games,den000d,276,432,80,466.24,66.04,12.38,53122,3,32764,3,32840,9
,Games,den000d,276,432,80,473.09,67.01,9.07,56684,3,18818,2,18845,6
,Games,den000d,276,432,100,465.85,65.98,12.37,53129,3,32774,3,32758,11
,Games,den000d,276,432,100,473.49,67.07,8.96,56684,3,18821,2,18857,8
,Games,den000d,276,432,20,144.2,20.42,13.73,18266,1,290,0,290,0
,Games,den000d,276,432,20,138.3,19.59,14.86,13907,0,756,0,631,0
,Games,den000d,276,432,40,142.8,20.23,13.79,18266,0,382,0,346,0
,Games,den000d,276,432,40,138.03,19.55,15.23,14023,0,812,0,694,0
,Games,den000d,276,432,60,143.4,20.31,14.07,18270,0,411,0,417,0
,Games,den000d,276,432,60,137.4,19.46,15.47,14024,0,3402,0,3295,1
,Games,den000d,276,432,80,143.51,20.33,14.29,18270,1,428,0,486,1
